Division,Paid_Views,Organic_Views,Google_Impressions,Email_Impressions,Facebook_Impressions,Affiliate_Impressions,Overall_Views,Sales,Price,Calendar_Week_Date
Delhi,1667,3594,135154,98717.46648,37064,2816,5325,28838,231.176457,2019-05-11
Delhi,2354,4199,110245,116507.3607,59038,2990,6431,24180,275.7099531,2019-05-18
Delhi,2521,3885,146254,112884.932,66387,2707,5600,29489,226.072999,2019-05-25
Delhi,3225,4732,148162,98763.68324,25336,2659,7482,32400,205.7613169,2019-06-01
Delhi,20301,5106,155121,91867.43157,47856,3234,25631,25369,262.787917,2019-06-08
Delhi,12047,5462,94249,99394.52699,47702,3145,16614,36067,184.8411752,2019-06-15
Delhi,5547,5499,63788,119269.8321,42833,7158,9993,27443,242.9277654,2019-06-22
Delhi,5251,5380,115622,122339.3921,25330,2506,10685,30236,220.4877188,2019-06-29
Delhi,5124,5891,154155,113945.9731,23708,3007,10138,21596,308.6991418,2019-07-06
Delhi,4438,9474,174433,72412.92878,62725,4011,13049,38979,171.0322652,2019-07-13
Delhi,3004,12213,147263,151989.4197,31929,4102,14246,30677,217.3180776,2019-07-20
Delhi,5075,11213,150223,96143.13187,41479,3724,16039,18432,361.6898148,2019-07-27
Delhi,11066,13910,71983,75487.81012,17704,3039,24716,20849,319.7595408,2019-08-03
Delhi,4325,15485,83819,92889.22256,26812,2182,19029,15436,431.890818,2019-08-10
Delhi,4628,14636,95240,100836.5268,39831,2989,18595,26027,256.1442604,2019-08-17
Delhi,4431,10554,131419,100515.9463,33128,3255,14920,37245,178.9949434,2019-08-24
Delhi,4365,6078,108105,108448.5961,27748,2506,10305,31796,209.6699795,2019-08-31
Delhi,4953,5907,140837,136241.2561,65706,1818,10437,41701,159.8682685,2019-09-07
Delhi,5409,4250,83965,172043.6636,62845,2797,8422,45115,147.7705124,2019-09-14
Delhi,5155,4031,81980,174732.9708,113271,2150,8795,27019,246.7399484,2019-09-21
Delhi,9775,4798,151419,103511.5434,307817,3112,14419,26328,253.2158412,2019-09-28
Delhi,2095,5468,159009,149580.5915,80989,2225,7600,54035,123.3768237,2019-10-05
Delhi,3289,3075,139451,159248.3756,76839,2292,5437,47606,140.0383705,2019-10-12
Delhi,4040,3748,127123,142276.2628,66552,2861,7208,41292,161.4517744,2019-10-19
Delhi,3425,4653,288065,139019.1946,52364,2683,7297,34340,194.1370608,2019-10-26
Delhi,3636,4683,299404,127526.8039,66759,3015,7783,35861,185.9029772,2019-11-02
Delhi,3973,6246,1055792,205666.8744,106611,2219,8973,75293,88.54298098,2019-11-09
Delhi,4507,8587,589536,264833.8352,213267,1931,11616,85479,77.99186545,2019-11-16
Delhi,2335,6644,490842,144033.3382,388591,2437,8429,76691,86.92893125,2019-11-23
Delhi,2424,4607,549150,265100.149,229872,2412,7427,154260,43.21707939,2019-11-30
Delhi,2777,4828,232954,242367.619,217154,2797,6681,140293,47.51959589,2019-12-07
Delhi,2405,5221,86616,144910.9573,183394,1461,7326,88627,75.2216217,2019-12-14
Delhi,1700,4687,80426,146646.8258,99068,1710,6485,56791,117.3894925,2019-12-21
Delhi,2238,5396,139527,100585.7206,30111,2467,6760,52360,127.3236567,2019-12-28
Delhi,8093,6118,75593,116234.4474,29863,2050,13853,48057,138.724154,2020-01-04
Delhi,3545,6874,70925,153654.1149,39113,2839,9725,34237,194.7211107,2020-01-11
Delhi,5431,7516,80409,146262.3656,41591,2535,12456,37107,179.6606211,2020-01-18
Delhi,5707,6459,133073,121206.7981,29684,2715,12700,24160,275.9381898,2020-01-25
Delhi,7213,8395,152692,375976.337,12194,2498,15872,23012,289.7039226,2020-02-01
Delhi,7095,7991,151739,137562.1716,45306,2296,15797,25043,266.2087876,2020-02-08
Delhi,6723,9215,109629,109074.4907,88923,2185,16151,45597,146.2084494,2020-02-15
Delhi,5441,8663,127376,156856.9133,79670,2922,12824,36179,184.268959,2020-02-22
Delhi,3762,7719,116665,113553.9198,36437,2283,10700,32049,208.0148107,2020-02-29
Agra,448,44,929,335335.1965,87273,22112,899,49474,134.7509129,2018-01-06
Agra,824,696,379,484319.036,13964,16394,971,52052,128.0770512,2018-01-13
Agra,300,267,609,410741.3901,46115,23690,676,68361,97.5214913,2018-01-20
Agra,194,560,875,400024.4368,75620,17137,8,56715,117.5467983,2018-01-27
Agra,987,97,197,390550.9889,44693,12595,326,71748,92.91780491,2018-02-03
Agra,500,735,893,415453.4395,42935,15494,558,53259,125.1744619,2018-02-10
Agra,676,96,943,606798.7998,108872,14906,934,90697,73.50482008,2018-02-17
Agra,596,298,609,530877.1726,122,12620,331,74220,89.82304859,2018-02-24
Agra,970,112,636,404310.7011,16772,14363,13,75081,88.79299246,2018-03-03
Agra,183,731,352,451642.5655,74504,15408,885,84023,79.3433544,2018-03-10
Agra,533,125,836,444599.8283,8870,16130,632,86662,76.92721916,2018-03-17
Agra,76,522,90,405618.0788,59783,18184,831,72021,92.56559429,2018-03-24
Agra,170,127,200,409122.1888,36533,15014,1000,76002,87.7169899,2018-03-31
Agra,392,166,230717,400616.6595,90016,13585,381,53861,123.7753972,2018-04-07
Agra,386,376,393127,485658.8447,57606,12427,527,63470,105.0365002,2018-04-14
Agra,104,8,387054,394007.4069,39958,17552,982,82618,80.69266584,2018-04-21
Agra,116,810,410985,453086.2626,23669,12340,396,54583,122.1381505,2018-04-28
Agra,159,61,454083,382181.28,45330,11535,892,63965,104.223664,2018-05-05
Agra,433,682,643004,332653.2197,44265,16308,616,72800,91.57509158,2018-05-12
Agra,151,740,627673,362421.0154,5060,13713,175,63621,104.7872034,2018-05-19
Agra,187,93,635592,437400.3878,15694,19724,628,69065,96.52742585,2018-05-26
Agra,633,896,475708,320287.0313,50417,16326,50,62784,106.1841658,2018-06-02
Agra,859,596,438858,359558.3298,76510,15586,515,59006,112.9828605,2018-06-09
Agra,53,643,412276,323499.0952,39352,15637,423,65110,102.3908258,2018-06-16
Agra,942,58,436393,377260.0701,26625,16262,696,41873,159.2115842,2018-06-23
Agra,702,753,520346,355981.896,33649,17905,611,85420,78.0457348,2018-06-30
Agra,597,39,741993,309691.7349,29322,16915,684,47811,139.4379257,2018-07-07
Agra,496,875,879231,442785.6874,109194,16928,871,87498,76.19221773,2018-07-14
Agra,341,29,692268,336634.9687,97149,16979,760,81616,81.68333007,2018-07-21
Agra,220,877,710326,351270.1038,62156,18915,577,54744,121.7789469,2018-07-28
Agra,862,334,641632,274558.6222,72526,14655,704,74855,89.06107363,2018-08-04
Agra,781,486,672559,341856.9953,88781,17643,502,54321,122.7272448,2018-08-11
Agra,924,214,990957,395132.7248,141944,14681,833,55244,120.6767552,2018-08-18
Agra,384,439,1030017,400349.6972,263403,17070,721,87596,76.10697597,2018-08-25
Agra,453,741,1105049,316885.973,202584,12548,810,59587,111.8812269,2018-09-01
Agra,610,981,981847,332869.72,242147,12268,168,55942,119.1710462,2018-09-08
Agra,798,930,1107918,323369.5301,201133,11044,356,91062,73.21019379,2018-09-15
Agra,507,656,1065722,313698.8705,204793,7153,870,81963,81.33751408,2018-09-22
Agra,132,831,1292482,276108.3739,195067,9083,814,77072,86.49920421,2018-09-29
Agra,312,1500,1216908,254237.3894,79519,7737,856,107101,62.24653987,2018-10-06
Agra,981,1907,990755,251476.1304,107892,7770,2369,110525,60.31817839,2018-10-13
Agra,831,1932,1368468,247741.6032,88373,8061,2400,134126,49.70450671,2018-10-20
Agra,486,1620,1276710,262228.4658,88929,6546,2529,105573,63.14745879,2018-10-27
Agra,443,2552,1236438,256606.9966,133174,7826,2437,124744,53.44278416,2018-11-03
Agra,250,5747,2168028,532455.6215,181474,7678,4850,156887,42.49342945,2018-11-10
Agra,244,2896,3339334,522927.9749,277401,6147,3761,207553,32.12030983,2018-11-17
Agra,1221,2554,3684939,532492.3288,579469,6546,2503,275857,24.16711074,2018-11-24
Agra,2006,1864,2388308,658443.421,104461,7622,2831,234980,28.3712089,2018-12-01
Agra,20546,2914,1188841,407298.591,52595,7654,22719,166048,40.14903321,2018-12-08
Agra,18019,3502,904114,338263.5793,96148,5075,22032,173671,38.3867581,2018-12-15
Agra,7721,4767,782480,330464.6098,45901,6079,11641,113901,58.53036116,2018-12-22
Agra,7617,3662,816663,465299.1054,25223,8417,10579,49000,136.0544218,2018-12-29
Agra,5279,3524,728216,463843.7291,10998,10046,8204,76244,87.4385744,2019-01-05
Agra,8356,2654,684139,348319.0593,30140,14241,11324,59002,112.9905201,2019-01-12
Agra,9557,2060,724106,436367.6559,65955,14855,11798,66780,99.83028851,2019-01-19
Agra,9702,3144,717070,355740.8443,251046,16797,12398,71847,92.78977086,2019-01-26
Agra,6411,2581,791045,341761.9763,182334,15359,7652,64439,103.4570162,2019-02-02
Agra,7253,2500,703967,343651.6463,87136,14717,9734,66206,100.695808,2019-02-09
Agra,10750,5203,594156,438926.221,103940,13494,14778,113306,58.83771969,2019-02-16
Agra,4358,3226,550367,288284.0298,39468,13727,7179,66167,100.7551599,2019-02-23
Agra,602,2991,821837,395330.6624,18863,13837,3409,68170,97.79472886,2019-03-02
Agra,80,2226,778977,369561.7617,28249,13909,1955,62643,106.4231705,2019-03-09
Agra,916,3842,787917,339811.8059,57067,17409,3389,78059,85.40548389,2019-03-16
Agra,565,5737,974963,338878.7552,86339,13906,5898,97691,68.2423833,2019-03-23
Agra,371,7177,647945,416442.2754,105652,15248,7208,72473,91.98828069,2019-03-30
Agra,2266,8364,710485,348508.2443,47052,11849,10130,69405,96.05455899,2019-04-06
Agra,2917,7640,1008929,338005.4533,86246,10650,10374,55460,120.2067556,2019-04-13
Agra,4695,8113,957408,367176.2417,130934,10733,12688,94338,70.66788215,2019-04-20
Agra,6368,6709,752944,426431.83,124738,10769,12756,76318,87.35379159,2019-04-27
Agra,10076,7886,970406,304794.0547,73094,7251,17825,72657,91.75532525,2019-05-04
Agra,11502,9258,850435,249691.3108,97460,7425,19990,95774,69.60831402,2019-05-11
Agra,13273,10275,680286,294623.7108,141153,14918,22305,56422,118.15722,2019-05-18
Agra,13267,9503,971431,286898.1196,170178,10084,21961,68890,96.7726327,2019-05-25
Agra,17074,10852,937393,251090.8953,50804,8426,27077,68340,97.55145839,2019-06-01
Agra,65086,15969,847111,232941.5831,132114,8603,80369,55306,120.5414723,2019-06-08
Agra,43616,17200,590428,250443.7007,158685,8954,60634,73656,90.5108432,2019-06-15
Agra,22031,15885,397799,301358.8253,134875,8248,38124,75939,87.78976108,2019-06-22
Agra,24704,16162,741063,309635.095,80445,7328,40062,77689,85.81223425,2019-06-29
Agra,21346,14866,986152,289211.6612,71539,7897,36412,64530,103.3111214,2019-07-06
Agra,19782,24326,1141871,183143.4051,178966,10518,44060,124249,53.65569676,2019-07-13
Agra,16877,33886,953550,384637.2712,105274,9355,49760,74403,89.60212178,2019-07-20
Agra,23242,29405,979660,243805.3643,143315,8153,52167,64784,102.9060673,2019-07-27
Agra,44951,35745,467906,192241.3138,53026,6569,79389,65813,101.2971095,2019-08-03
Agra,23437,41239,558995,234388.6643,66877,7298,63991,50151,132.9318791,2019-08-10
Agra,22681,39538,660479,256084.5479,97366,8079,62093,58139,114.6677216,2019-08-17
Agra,21401,28846,838246,254170.2143,72068,8435,49380,106127,62.8178189,2019-08-24
Agra,19409,16873,605349,276278.6753,77119,8353,35430,72677,91.73007508,2019-08-31
Agra,22926,14666,901704,343621.919,192209,6585,36870,85120,78.32080201,2019-09-07
Agra,20464,9956,540868,438007.7044,172644,7053,30033,106320,62.70378731,2019-09-14
Agra,20861,9581,552282,444063.1388,277779,7080,30556,66289,100.5697275,2019-09-21
Agra,27451,12854,1021563,263007.6176,883541,7026,39280,90603,73.58108083,2019-09-28
Agra,7381,13742,1096835,379406.5114,205966,6626,20617,140704,47.38078993,2019-10-05
Agra,6913,7791,927206,404148.1081,230596,7259,13954,136744,48.7529008,2019-10-12
Agra,12246,8141,854706,359840.4767,190461,9969,19742,138148,48.2574244,2019-10-19
Agra,9424,8753,1666844,353466.754,178725,11959,18325,111518,59.78108168,2019-10-26
Agra,9495,11041,1882824,323903.393,193450,6828,20026,102974,64.74126155,2019-11-02
Agra,9483,13595,3989440,520538.7106,317537,6669,22577,184072,36.21771191,2019-11-09
Agra,10362,20453,4231805,672801.4818,614787,6028,30510,174195,38.27128601,2019-11-16
Agra,6310,17159,3516353,364603.931,1211726,6983,22717,179500,37.14020427,2019-11-23
Agra,6401,12854,3871180,671648.5354,695961,6760,19023,352327,18.921816,2019-11-30
Agra,6323,10400,1793287,615850.7957,678373,6937,16830,304875,21.86688534,2019-12-07
Agra,7718,12075,638354,367718.9165,661219,5102,18990,263497,25.30073081,2019-12-14
Agra,5679,10852,485241,372097.9891,352870,4502,16102,167233,39.86454029,2019-12-21
Agra,6765,11775,954357,254964.8705,95753,8051,17751,94995,70.17913224,2019-12-28
Agra,26753,16207,487539,294044.7803,82939,6888,42495,108033,61.70953937,2020-01-04
Agra,6524,17992,444352,390521.3109,119781,8517,24334,77730,85.76697114,2020-01-11
Agra,14038,16452,514644,370205.0861,134124,7719,30944,83149,80.1773523,2020-01-18
Agra,19061,15807,908184,305583.1228,109484,7369,35596,62027,107.4800759,2020-01-25
Agra,23623,17642,986184,953889.742,38195,6703,41208,68139,97.83922081,2020-02-01
Agra,21486,19441,1007170,349070.5163,174958,5970,39564,68240,97.69441188,2020-02-08
Agra,18852,21924,733544,276527.3574,296337,6875,41232,128498,51.88148194,2020-02-15
Agra,17010,21887,736329,397459.4301,318883,8596,37623,96314,69.21804376,2020-02-22
Agra,8741,15249,701149,286994.4078,141430,7593,23723,77343,86.19612204,2020-02-29
Gandhinagar,736,332,668,1152115.075,225511,64580,901,170591,39.07982641,2018-01-06
Gandhinagar,84,81,868,1665970.431,35447,55217,574,168660,39.52725404,2018-01-13
Gandhinagar,582,157,25,1413049.217,150559,84256,100,166517,40.03595229,2018-01-20
Gandhinagar,349,551,788,1374992.402,225285,54093,752,201010,33.16584581,2018-01-27
Gandhinagar,374,936,208,1343447.638,126874,35762,509,165984,40.16451385,2018-02-03
Gandhinagar,401,37,234,1429981.143,112140,50477,775,154577,43.12845162,2018-02-10
Gandhinagar,682,618,295,2087329.743,325621,46514,818,233566,28.54296716,2018-02-17
Gandhinagar,212,678,75,1826130.957,678,37320,400,246833,27.00881433,2018-02-24
Gandhinagar,600,60,967,1392518.975,53064,41185,438,198885,33.5202085,2018-03-03
Gandhinagar,42,27,271,1553245.94,261751,43889,900,201311,33.11625627,2018-03-10
Gandhinagar,168,702,936,1531325.721,31671,42046,162,200459,33.2570085,2018-03-17
Gandhinagar,439,209,331,1396346.356,160593,64119,126,200983,33.1703013,2018-03-24
Gandhinagar,963,950,200,1405591.903,87654,45345,484,173826,38.35252877,2018-03-31
Gandhinagar,705,256,490531,1379114.283,301985,34892,526,146004,45.66084947,2018-04-07
Gandhinagar,353,622,783034,1669860.828,165990,36015,370,190617,34.97414536,2018-04-14
Gandhinagar,6,747,778856,1356178.677,119849,42880,979,232301,28.69839849,2018-04-21
Gandhinagar,601,304,867753,1557556.076,76164,36006,121,196056,34.00389005,2018-04-28
Gandhinagar,702,420,950911,1314805.435,139995,32567,491,231594,28.7860077,2018-05-05
Gandhinagar,870,567,1277099,1143174.976,129975,49865,417,221578,30.08722286,2018-05-12
Gandhinagar,187,224,1292935,1246162.938,15900,38139,130,221203,30.13822899,2018-05-19
Gandhinagar,413,17,1236736,1505306.89,58004,40699,131,209006,31.89701093,2018-05-26
Gandhinagar,579,632,993286,1100280.743,180338,46834,495,227733,29.27404753,2018-06-02
Gandhinagar,875,449,943346,1236427.3,290122,41506,61,213530,31.22121794,2018-06-09
Gandhinagar,210,660,892954,1113579.553,148294,46263,510,223315,29.8531969,2018-06-16
Gandhinagar,934,963,975466,1298733.954,104687,48963,912,182603,36.50907524,2018-06-23
Gandhinagar,500,526,1140748,1222974.089,125683,56456,12,251328,26.52576182,2018-06-30
Gandhinagar,554,765,1626373,1066567.937,112892,48370,197,181219,36.7879012,2018-07-07
Gandhinagar,772,494,1868309,1524617.709,428090,47881,966,248386,26.83994535,2018-07-14
Gandhinagar,837,234,1436507,1158360.739,407768,41776,491,336535,19.80972757,2018-07-21
Gandhinagar,374,648,1468944,1209430.156,326739,37971,178,244407,27.2769056,2018-07-28
Gandhinagar,74,772,1397576,942791.3544,364001,40016,888,224824,29.65282473,2018-08-04
Gandhinagar,527,619,1399636,1175375.501,398028,36496,428,203509,32.75858398,2018-08-11
Gandhinagar,136,667,2016067,1361422.985,563044,41548,658,244587,27.25683158,2018-08-18
Gandhinagar,492,40,2123033,1378992.144,1023645,46024,11,290363,22.95976645,2018-08-25
Gandhinagar,225,93,2361540,1091179.968,823013,38240,38,223042,29.88973676,2018-09-01
Gandhinagar,106,524,2090473,1144784.198,981747,34872,838,233439,28.55849565,2018-09-08
Gandhinagar,443,973,2304345,1112643.25,731562,30629,526,266783,24.98909851,2018-09-15
Gandhinagar,318,454,2185009,1077206.875,767227,23276,788,249102,26.76279864,2018-09-22
Gandhinagar,527,349,2707163,950914.596,679898,30854,349,301205,22.13332005,2018-09-29
Gandhinagar,464,4074,2574351,873025.2346,283223,26667,4162,324855,20.52197647,2018-10-06
Gandhinagar,251,9938,2120187,865525.8863,380512,25260,10348,361844,18.42414595,2018-10-13
Gandhinagar,482,10781,2829519,851492.1997,328381,24036,10186,406486,16.40072885,2018-10-20
Gandhinagar,349,10013,2574043,900900.0418,335988,22947,10136,330809,20.15261576,2018-10-27
Gandhinagar,814,11450,2340268,883766.2012,469116,29222,12012,374306,17.81073952,2018-11-03
Gandhinagar,985,27856,4303541,1833691.823,535000,23266,28096,559466,11.91612478,2018-11-10
Gandhinagar,347,21850,6510287,1800845.523,806564,20632,21772,638083,10.44796158,2018-11-17
Gandhinagar,6118,13793,7063965,1831735.658,2076340,21023,19171,1065250,6.25831182,2018-11-24
Gandhinagar,10560,9055,5051454,2264955.96,304739,30155,19023,793200,8.404773912,2018-12-01
Gandhinagar,113861,9679,2532387,1400772.291,177982,28649,123525,562866,11.84414526,2018-12-08
Gandhinagar,99606,16128,1957059,1163400.775,367580,18221,115058,602368,11.06743165,2018-12-15
Gandhinagar,56249,14060,1629069,1134808.127,174564,19841,70584,330665,20.16139194,2018-12-22
Gandhinagar,54798,12782,1642213,1599177.118,100211,24444,66579,182717,36.48629666,2018-12-29
Gandhinagar,39209,14131,1480730,1597110.642,42302,27634,52873,217659,30.62895018,2019-01-05
Gandhinagar,58899,14591,1403952,1197130.259,112961,39106,72829,174147,38.2818347,2019-01-12
Gandhinagar,60111,11356,1450490,1502320.173,229027,40643,70312,232678,28.65189948,2019-01-19
Gandhinagar,57571,13856,1434155,1222898.007,886113,47074,70707,204849,32.54429686,2019-01-26
Gandhinagar,35315,10702,1608488,1176593.547,669128,42743,45517,210968,31.60036909,2019-02-02
Gandhinagar,49857,12446,1304371,1181816.462,350571,40865,61721,186475,35.75099432,2019-02-09
Gandhinagar,78298,19650,1027235,1509997.625,346942,39989,96821,306331,21.7629514,2019-02-16
Gandhinagar,29002,13208,1125042,991943.2714,114715,39339,40792,243332,27.3974104,2019-02-23
Gandhinagar,959,15756,1534477,1360834.901,52480,38092,15958,210875,31.61430547,2019-03-02
Gandhinagar,603,13415,1552672,1269886.86,86908,38808,13150,179176,37.20736408,2019-03-09
Gandhinagar,165,19961,1557071,1167098.135,167787,48704,19789,252032,26.45166751,2019-03-16
Gandhinagar,661,31813,1887419,1166573.891,246415,41567,31925,237502,28.06993906,2019-03-23
Gandhinagar,772,39796,1363696,1431597.23,316899,41816,39246,207858,32.07317816,2019-03-30
Gandhinagar,18979,40684,1604513,1199472.95,172505,33055,58202,199125,33.47980749,2019-04-06
Gandhinagar,20697,38092,1872772,1164165.608,260005,33506,57977,182813,36.46713673,2019-04-13
Gandhinagar,34877,39179,1896608,1264704.128,373304,30089,73536,245723,27.13082075,2019-04-20
Gandhinagar,47172,30955,1590059,1468516.504,334145,31285,77599,255120,26.13149368,2019-04-27
Gandhinagar,70514,36358,1947475,1046113.077,224999,24424,106379,248693,26.80681268,2019-05-04
Gandhinagar,82014,49196,1710605,859398.9427,308736,27439,131205,248509,26.82666087,2019-05-11
Gandhinagar,93448,55446,1435146,1015178.575,476003,25353,147914,229769,29.01464805,2019-05-18
Gandhinagar,98003,52007,2095186,985722.3329,603877,26706,150471,243655,27.36109116,2019-05-25
Gandhinagar,118964,63538,2017119,862740.8505,192532,26327,181524,238599,27.94088268,2019-06-01
Gandhinagar,361081,85635,1913726,802222.0618,462175,33544,446589,214182,31.12617618,2019-06-08
Gandhinagar,237467,89611,1559180,862124.9011,576020,38589,326692,286076,23.30383068,2019-06-15
Gandhinagar,140432,86520,1160039,1036683.47,526181,30454,225956,303660,21.9543788,2019-06-22
Gandhinagar,153697,86804,1842031,1066320.865,368298,26283,239820,271182,24.58373589,2019-06-29
Gandhinagar,134773,84979,2295791,995081.4131,257579,28719,219326,227806,29.26466672,2019-07-06
Gandhinagar,126492,140834,2697183,627859.3131,634853,39877,266380,337496,19.75332053,2019-07-13
Gandhinagar,121771,178528,2214329,1323255.385,420774,36610,299980,309162,21.56366781,2019-07-20
Gandhinagar,156316,139514,2196666,838401.8767,637308,29922,295232,224150,29.74198825,2019-07-27
Gandhinagar,258535,178550,1035486,659120.7956,216961,26616,436507,251106,26.54921295,2019-08-03
Gandhinagar,156215,201438,1083782,806500.0337,303021,29058,357574,204353,32.62328748,2019-08-10
Gandhinagar,152089,181024,1338713,880281.2624,403234,29357,332514,237443,28.0769139,2019-08-17
Gandhinagar,144890,126483,1784152,873609.2523,261783,29990,270870,322669,20.66100762,2019-08-24
Gandhinagar,128300,72678,1397073,949134.2143,287263,27862,200592,257475,25.89248147,2019-08-31
Gandhinagar,147376,64624,1875748,1183646.251,609250,24384,211358,291345,22.88237885,2019-09-07
Gandhinagar,140801,45997,1158900,1505610.218,577096,24934,186438,317179,21.01862566,2019-09-14
Gandhinagar,153210,45559,1180038,1526464.169,1044752,24966,197910,231197,28.8354376,2019-09-21
Gandhinagar,184552,67077,2067405,903244.3975,3759476,68098,251739,238651,27.9347946,2019-09-28
Gandhinagar,43204,87443,2229876,1304842.492,728840,22668,129931,496134,13.43723,2019-10-05
Gandhinagar,46050,49995,2024687,1389994.701,813793,21748,96101,397684,16.76372866,2019-10-12
Gandhinagar,79453,50370,1846187,1237374.755,694759,33188,129203,441712,15.09279048,2019-10-19
Gandhinagar,63399,46334,3490938,1216196.44,609634,28020,109742,367031,18.16377,2019-10-26
Gandhinagar,69814,55257,3671566,1114460.451,671919,33096,124794,343814,19.39032927,2019-11-02
Gandhinagar,65903,69586,7559093,1791633.535,1100181,27322,135501,574431,11.60568748,2019-11-09
Gandhinagar,71342,103176,7964044,2314323.909,2236555,24355,174496,623073,10.69965585,2019-11-16
Gandhinagar,49073,89208,6659214,1254025.315,4313221,31194,137919,618935,10.7711903,2019-11-23
Gandhinagar,53710,67542,7220263,2311291.229,2526466,24104,120765,1235068,5.397813454,2019-11-30
Gandhinagar,49708,59216,3485836,2119095.586,2277143,26659,108291,1167739,5.709038293,2019-12-07
Gandhinagar,54243,66029,1401271,1265732.017,2261103,18082,119188,828476,8.046903793,2019-12-14
Gandhinagar,48755,58306,1151953,1280814.738,1464358,18622,105408,549016,12.14293694,2019-12-21
Gandhinagar,51423,67132,1929073,876166.033,313384,23882,117747,333409,19.99546103,2019-12-28
Gandhinagar,167993,83626,1039685,1011138.429,290266,21397,250780,364187,18.30561406,2020-01-04
Gandhinagar,47444,99416,1064422,1343102.329,416767,26666,146547,274770,24.2627167,2020-01-11
Gandhinagar,99754,84853,1111235,1272019.731,489264,29942,184344,314131,21.2225685,2020-01-18
Gandhinagar,124323,80026,1806426,1052494.995,389906,25775,204396,227644,29.28549255,2020-01-25
Gandhinagar,151704,99259,1945607,3281242.611,137931,23579,250487,231687,28.77445289,2020-02-01
Gandhinagar,142102,104290,2014401,1201822.478,586700,23830,246152,236583,28.17897595,2020-02-08
Gandhinagar,131637,128246,1410767,950670.1631,960182,22332,259625,407787,16.34840411,2020-02-15
Gandhinagar,105341,122596,1462366,1368911.038,1042834,28425,227079,347123,19.20548816,2020-02-22
Gandhinagar,81977,114117,1373563,986196.5355,422380,26319,195092,276226,24.1348268,2020-02-29
Patna,413,369,520,498584.7723,79047,40036,716,61445,108.4981148,2018-01-06
Patna,339,527,582,720662.515,12742,31652,756,69788,95.52740681,2018-01-13
Patna,323,279,72,611061.3554,40231,40252,826,62881,106.0203665,2018-01-20
Patna,69,992,406,594821.0299,65495,27294,328,71202,93.63032874,2018-01-27
Patna,345,429,816,581146.1186,39898,19301,747,88706,75.15463065,2018-02-03
Patna,929,242,862,617990.9801,37965,26033,682,63172,105.5319867,2018-02-10
Patna,459,272,8,903033.9884,99140,23215,73,114818,58.06290535,2018-02-17
Patna,920,724,316,789454.5295,88,18637,340,115952,57.49505543,2018-02-24
Patna,629,620,535,602026.3559,15164,19630,199,90214,73.8983602,2018-03-03
Patna,778,812,639,671621.4404,67207,20562,472,92554,72.03002211,2018-03-10
Patna,520,166,19,662449.4069,9379,25972,724,75567,88.22193109,2018-03-17
Patna,521,88,48,603986.3342,55656,28283,29,72202,92.3335457,2018-03-24
Patna,88,159,539,607694.5317,32640,24858,275,63541,104.9191336,2018-03-31
Patna,921,42,83413,596095.1842,84135,18893,871,56556,117.8772662,2018-04-07
Patna,757,323,143730,721927.4415,48384,21331,621,66096,100.8633906,2018-04-14
Patna,102,416,143663,586523.0609,34309,24748,787,78435,84.99606893,2018-04-21
Patna,861,684,147672,674085.0252,22848,17799,628,72205,92.32970939,2018-04-28
Patna,880,482,166769,568389.911,44457,18105,499,83961,79.40194455,2018-05-05
Patna,656,468,227896,494360.971,42354,24837,406,71278,93.53049562,2018-05-12
Patna,549,979,229403,539046.2,4877,19215,178,74267,89.76620392,2018-05-19
Patna,545,250,234394,651152.6882,15040,20847,238,61388,108.5988575,2018-05-26
Patna,679,195,170453,475638.3736,47373,23917,770,72399,92.08230316,2018-06-02
Patna,414,78,161804,534517.7239,72225,22853,417,66962,99.55895383,2018-06-09
Patna,94,534,153892,482023.9868,36949,22614,802,65921,101.1311519,2018-06-16
Patna,229,761,160234,561543.647,25498,26198,339,57028,116.901639,2018-06-23
Patna,399,781,194082,528831.5346,33068,26833,585,72941,91.39807059,2018-06-30
Patna,365,227,270658,461363.1754,27474,24733,718,54693,121.892503,2018-07-07
Patna,184,273,329120,659213.6918,103898,27981,857,76951,86.63521808,2018-07-14
Patna,835,169,263278,501434.3228,89934,23260,974,101356,65.77476091,2018-07-21
Patna,736,992,262576,523620.7142,59680,25294,211,69556,95.84603293,2018-07-28
Patna,394,280,234705,407864.1686,67978,24751,863,66306,100.5439427,2018-08-04
Patna,885,886,250774,508505.2964,83955,20530,565,67274,99.09722429,2018-08-11
Patna,123,627,376691,589009.9767,130213,20292,727,84233,79.1455447,2018-08-18
Patna,820,595,379160,596398.7866,247124,26099,278,99821,66.78621399,2018-08-25
Patna,409,156,397080,472530.3721,192490,21289,818,73424,90.79683301,2018-09-01
Patna,133,557,370081,494878.0156,228599,19431,498,75941,87.78744903,2018-09-08
Patna,981,185,423288,481741.2741,185893,17163,887,95005,70.17174535,2018-09-15
Patna,747,891,404781,465909.8715,191733,13291,894,91046,73.22305941,2018-09-22
Patna,652,873,468957,411679.8184,182081,22586,353,100242,66.50572282,2018-09-29
Patna,586,1027,471988,377419.1584,77317,15099,1068,110788,60.17498887,2018-10-06
Patna,759,2109,366794,374452.0816,99763,16715,2511,107337,62.10967948,2018-10-13
Patna,550,2222,526547,368479.7225,83400,16137,1525,117602,56.68837832,2018-10-20
Patna,1,1988,461865,389968.181,89096,12010,2441,112718,59.14465007,2018-10-27
